num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/sample,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/env_reset_timer,env_runners/episode_len_min,env_runners/env_to_module_sum_episodes_length_in,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_env_steps_sampled_lifetime_throughput/throughput_since_last_reduce,env_runners/num_env_steps_sampled_lifetime_throughput/throughput_since_last_restore,learners/default_policy/total_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/mean_kl_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/vf_explained_var,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/default_policy/num_module_steps_trained_lifetime_throughput/throughput_since_last_reduce,learners/default_policy/num_module_steps_trained_lifetime_throughput/throughput_since_last_restore,learners/__all_modules__/learner_connector/connector_pipeline_timer,learners/__all_modules__/num_env_steps_trained_lifetime_throughput/throughput_since_last_reduce,learners/__all_modules__/num_env_steps_trained_lifetime_throughput/throughput_since_last_restore,learners/__all_modules__/num_module_steps_trained_lifetime_throughput/throughput_since_last_reduce,learners/__all_modules__/num_module_steps_trained_lifetime_throughput/throughput_since_last_restore,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch
1,90112.0,False,11,be19d_00000,2026-01-04_06-08-23,1767503303,1776.481449842453,19592.113798379898,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,19592.113798379898,11,1776.4497348700024,3.396900137886405e-05,1776.4494008579968,5.0183303379999415,1771.411049178998,0.01299740000104066,0.0,4.723482495791662,0.005202291142610039,90.0,13.078636281820833,8192,0.006460665729569953,3877.0,339,90112.0,23.833333333333332,28.916666666666668,10.0,0.2916023737746703,48,nan,5,13.078636281820833,24,0,24,2.069227722772277,11.185782178217824,0.000992973663332682,0.00034377983734341336,90112.0,28.916666666666668,8192,28.916666666666668,90112.0,8192,4.611107101750516,4.597143777280431,4.235821723937988,128.0,1.0,256640,0.015116571448743343,1.5187500715255737,-0.3471682667732239,nan,4.560031414031982,11.0,2.65606689453125,8.940696716308594e-06,0.0,416.69049072265625,0.00025,2827904.0,nan,nan,8192.0,2827904.0,189273203.0,17148765,8553.0,256640,9652.686972551723,144.45737256885553,144.45739109475832,144.26803430583834,16.533662628000457,9652.686795279473,9655.940605385083,144.4573719534857,144.26803476635118,3.573940735723811e-05,6.473128674840627e-05,0.00012103651068655294,6.457285164911015e-05,0.0004928383185720751,4.153326857205144e-06,6.704916291670747e-05,2.5139503454066662e-05,4.802638285169381e-06,8.510314438479785e-06,9.683350996689597e-05,15.35402607099968,6.911300079082139e-05,0.00035453700184007175,0.32086795499708387,0.20566687700193143,0.6467909919992962,0.005294509999657748,9.866998880170286e-06
1,98304.0,False,12,be19d_00000,2026-01-04_06-38-29,1767505109,1805.7161462306976,21397.829944610596,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,21397.829944610596,12,1805.6989072549986,3.468500290182419e-05,1805.6985295820014,4.942095447000611,1800.7342792880008,0.01605054800165817,0.0,4.716842625166616,0.005191757699758186,70.0,13.826835160043272,8192,0.006469900808891457,4209.0,332,98304.0,25.383333333333336,29.5,11.0,0.3118327010416579,52,nan,6,13.826835160043272,24,0,24,2.0684846123880014,11.189754577327623,0.0009869559019914194,0.00034784036588904565,98304.0,29.5,8192,29.5,98304.0,8192,4.536611537588046,4.592037301036751,3.6490702629089355,128.0,1.0,256512,0.018479077145457268,1.5187500715255737,-0.24999761581420898,nan,3.871002674102783,12.0,2.6309523582458496,6.306171417236328e-05,0.0,411.9472961425781,0.00025,3084416.0,nan,nan,8192.0,3084416.0,206401391.0,17128188,8547.0,256512,9485.346889393019,142.0526944843584,142.0527140738792,144.08114787025514,16.75956812500226,9485.346727347838,9641.549470417236,142.0526950627953,144.08114827968603,3.6201792496369826e-05,6.517532909321718e-05,0.00012116061605219255,6.495611230834397e-05,0.0004835705284569096,4.208787092783907e-06,6.747305900388226e-05,2.651917631976065e-05,4.812874104688995e-06,8.48769905354251e-06,9.746151265381932e-05,15.569199980000121,3.0433002393692732e-05,0.00022707699827151373,0.3156649180018576,0.20999019400187535,0.6590360810005222,0.00496301100065466,9.716000931803137e-06
1,106496.0,False,13,be19d_00000,2026-01-04_07-08-39,1767506919,1809.5335867404938,23207.36353135109,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,23207.36353135109,13,1809.5168078650022,2.416600182186812e-05,1809.5165471130022,4.924590476999583,1804.572509335998,0.012532938999356702,0.0,4.666580535707908,0.005060168902479535,80.0,13.439060951708804,8192,0.006382322514120245,4542.0,333,106496.0,24.35833333333333,32.333333333333336,12.0,0.29605173346644736,47,nan,3,13.439060951708804,24,0,24,2.070101088646967,11.1898133748056,0.0009742344771330201,0.00034077376501744306,106496.0,32.333333333333336,8192,32.333333333333336,106496.0,8192,4.527078343435591,4.586973941935733,3.90293550491333,128.0,1.0,256512,0.014031875878572464,1.5187500715255737,-0.2167685180902481,nan,4.098392963409424,13.0,2.611798048019409,0.0003771781921386719,0.0,379.4005432128906,0.00025,3340928.0,nan,nan,8192.0,3340928.0,223531583.0,17130192,8548.0,256512,9466.521943626934,141.75418674534657,141.75421107353083,143.8997663017699,17.01373457199952,9466.521790775627,9627.90657871085,141.75418628684292,143.8997666858613,3.5509715970518565e-05,6.385776599326881e-05,0.00011949779124912367,6.37904101320879e-05,0.0004790932854188645,4.144594541131968e-06,6.646241516126e-05,2.4801708069734934e-05,4.746666861570007e-06,8.333082778709161e-06,9.604823536957768e-05,15.822544988997834,6.053499964764342e-05,0.00029817199902026914,0.3125941660000535,0.2101053700025659,0.6626619499984372,0.004998324999178294,1.0263000149279833e-05
1,114688.0,False,14,be19d_00000,2026-01-04_07-38-38,1767508718,1799.7760527133942,25007.139584064484,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,25007.139584064484,14,1799.7578668450005,5.76940001337789e-05,1799.7573428670003,4.914780693001376,1794.8206781470035,0.013867355999536812,0.0,4.683853840000211,0.005212151585102972,90.0,13.444079737804342,8192,0.006406633243896662,4874.0,332,114688.0,23.941666666666666,27.666666666666668,13.0,0.29149256794162287,46,nan,4,13.444079737804342,24,0,24,2.0647909339585775,11.189800703399767,0.0009766856741516817,0.0003424160046336621,114688.0,27.666666666666668,8192,27.666666666666668,114688.0,8192,4.551625705722629,4.584430484310619,3.7365434169769287,128.0,1.0,256512,0.014682927168905735,1.5187500715255737,-0.2375105917453766,nan,3.951754331588745,14.0,2.6548404693603516,0.0008524060249328613,0.0,394.9923095703125,0.00025,3597440.0,nan,nan,8192.0,3597440.0,240659771.0,17128188,8547.0,256512,9516.739153152917,142.52282549740227,142.52285021137033,143.8006891261831,16.445204534000368,9516.738990720782,9619.90777619646,142.52282502670664,143.80068948087293,3.573782076110765e-05,6.427393370584958e-05,0.00011975635213067896,6.436990875219423e-05,0.00047833754955228227,4.177747699835073e-06,6.654754694970316e-05,2.5060125720693358e-05,4.8202709318228865e-06,8.457831894639718e-06,9.602941173602335e-05,15.26564836200123,7.968699719640426e-05,0.0003129270007775631,0.32040338500155485,0.20751524300067103,0.6459127429989167,0.0048612290011078585,1.018399780150503e-05
1,122880.0,False,15,be19d_00000,2026-01-04_08-08-25,1767510505,1786.949113368988,26794.08869743347,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,26794.08869743347,15,1786.9309333499987,2.292700082762167e-05,1786.9306737920015,4.967982081998343,1781.940282208001,0.015020800001366297,0.0,4.674652570416583,0.005153206155543836,100.0,13.708042463878398,8192,0.006394551951609082,5204.0,330,122880.0,25.041666666666668,34.75,14.0,0.3066638386167748,44,nan,3,13.708042463878398,24,0,24,2.0657874015748035,11.194094488188977,0.000981334559713691,0.0003447863021000942,122880.0,34.75,8192,34.75,122880.0,8192,4.584288826230729,4.584420659006008,4.3350372314453125,128.0,1.0,256384,0.014527133665978909,1.5187500715255737,-0.23990704119205475,nan,4.552881240844727,15.0,2.522495985031128,9.864568710327148e-05,0.0,368.88385009765625,0.00025,3853824.0,nan,nan,8192.0,3853824.0,257777409.0,17117638,8546.0,256384,9579.128945223503,143.47396249440268,143.4739876837511,143.7788915741657,16.948451686002954,9579.128781105343,9617.188084684101,143.47396200399842,143.77889190222984,3.586942114951598e-05,6.44129130870801e-05,0.00012057002333820633,6.427693483582932e-05,0.0004807434068834266,4.173340469060183e-06,6.708648888200331e-05,2.5016205236802724e-05,4.828997347513686e-06,8.431044213044907e-06,9.665330121295437e-05,15.767824881997512,3.5260000004200265e-05,0.00023073000193107873,0.3133897170009732,0.21087336799973855,0.6507117740002286,0.004923945998598356,9.888000931823626e-06
1,131072.0,False,16,be19d_00000,2026-01-04_08-38-32,1767512312,1806.839023590088,28600.92772102356,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,28600.92772102356,16,1806.8211439810002,3.3538999559823424e-05,1806.8208337689975,4.927706734000822,1801.8674799949986,0.015835499001696007,10.0,4.694502458499604,0.005133882607180518,100.0,13.326656400168767,8192,0.0064134319903939,5528.0,324,131072.0,25.225000000000005,34.833333333333336,15.0,0.3066487202501776,81,nan,5,13.326656400168767,24,0,24,2.0649143302180684,11.230880062305296,0.0009802985773223409,0.00034264903926554176,131072.0,34.833333333333336,8192,34.833333333333336,131072.0,8192,4.533575958151299,4.581209153139076,4.5663371086120605,128.0,1.0,256256,0.016102159395813942,1.5187500715255737,-0.37618255615234375,nan,4.918064594268799,16.0,2.4801273345947266,5.608797073364258e-05,0.0,490.3849182128906,0.00025,4110080.0,nan,nan,8192.0,4110080.0,274870485.0,17093076,8538.0,256256,9459.568014268105,141.81596097248936,141.81598342399775,143.65490665719994,16.666816501998255,9459.567782396434,9607.232456367647,141.81596052615555,143.6549069491714,3.578622716801039e-05,6.454339309584541e-05,0.00012088801972874065,6.443836912117778e-05,0.0004802572097383476,4.200927777479481e-06,6.670552580911933e-05,2.4923546505979477e-05,4.798675672279585e-06,8.399021917982219e-06,9.63837299785231e-05,15.514494466999167,2.9941998946014792e-05,0.00020502300321822986,0.28986892999819247,0.20653487800154835,0.6504540189998806,0.004773628999828361,9.938998118741438e-06
1,139264.0,False,17,be19d_00000,2026-01-04_09-08-44,1767514124,1811.1671979427338,30412.094918966293,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,30412.094918966293,17,1811.1494886299988,2.3685999622102827e-05,1811.1492282079998,4.917790424999112,1806.207662476998,0.016650167999614496,0.0,4.667737281166713,0.0050442867225901555,110.0,13.86644824382779,8192,0.006403277296429566,5853.0,325,139264.0,25.350000000000005,36.166666666666664,16.0,0.30819286560011583,57,nan,5,13.86644824382779,24,0,24,2.0593398058252426,11.244776699029126,0.0009757321053789645,0.0003418127783413104,139264.0,36.166666666666664,8192,36.166666666666664,139264.0,8192,4.522993499108934,4.577742923407978,3.302570104598999,128.0,1.0,256256,0.01854466088116169,1.5187500715255737,-0.14028814435005188,nan,3.4146931171417236,17.0,2.562959671020508,-0.0003350973129272461,0.0,392.9421081542969,0.00025,4366336.0,nan,nan,8192.0,4366336.0,291965563.0,17095078,8539.0,256256,9438.59263288865,141.48493214314803,141.48495915840383,143.52570342381875,16.653698082001938,9438.592473908491,9597.191539639425,141.48493165101027,143.52570371014852,3.54777210464315e-05,6.390200681734056e-05,0.00011992440733810999,6.425328855289199e-05,0.00047959417698785603,4.13419896599661e-06,6.664182372512365e-05,2.4962981365575357e-05,4.763224811927827e-06,8.385434199742455e-06,9.64055285744026e-05,15.486832214999595,4.136200004722923e-05,0.0002901169973483775,0.291996519001259,0.20777878099761438,0.6611272440022731,0.0050471949980419595,9.972001862479374e-06
1,147456.0,False,18,be19d_00000,2026-01-04_09-38-56,1767515936,1812.6703147888184,32224.76523375511,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,32224.76523375511,18,1812.6529489809982,2.2645999706583098e-05,1812.6526980340022,4.942940369001008,1807.687436987002,0.015124855999602005,0.0,4.696959780291611,0.005156129782832943,80.0,13.606146798440465,8192,0.0064176220859115144,6186.0,333,147456.0,25.599999999999998,37.083333333333336,17.0,0.310575221941599,49,nan,5,13.606146798440465,24,0,24,2.0546759798214977,11.207140085370588,0.0009778786590410725,0.00034282103640341234,147456.0,37.083333333333336,8192,37.083333333333336,147456.0,8192,4.519214260049325,4.574451291876845,3.925124168395996,128.0,1.0,256512,0.01689864695072174,1.5187500715255737,-0.13283252716064453,nan,4.032291889190674,18.0,2.57428240776062,5.125999450683594e-05,0.0,369.4150695800781,0.00025,4622848.0,nan,nan,8192.0,4622848.0,309095755.0,17130192,8548.0,256512,9450.077347845274,141.50794110576115,141.50796696004684,143.4122236012254,17.098156489999383,9450.077196243978,9588.917836885219,141.50794067422027,143.41222387816697,3.5809039685599915e-05,6.448741968381851e-05,0.00011973879907435684,6.439887784530041e-05,0.0004790478500124387,4.169393102684779e-06,6.672694710013883e-05,2.527840217029132e-05,4.7713259204840975e-06,8.387824933423195e-06,9.614985314349745e-05,15.938312728998426,4.1614999645389616e-05,0.00029061700115562417,0.29206151900143595,0.20636270300019532,0.6556702880006924,0.004901184998743702,9.568000677973032e-06
1,155648.0,False,19,be19d_00000,2026-01-04_10-08-31,1767517711,1774.8063535690308,33999.57158732414,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,33999.57158732414,19,1774.7893819579986,2.2819000150775537e-05,1774.7891215730015,4.912043309999717,1769.8571232279974,0.013404014003754128,0.0,4.678740582666857,0.005115089140058227,90.0,14.25040734841612,8192,0.006412624774823621,6500.0,314,155648.0,26.008333333333336,36.833333333333336,18.0,0.316896573708406,49,nan,4,14.25040734841612,24,0,24,2.060840269520412,11.285374554102258,0.0009788876893140315,0.0003427106304591839,155648.0,36.833333333333336,8192,36.833333333333336,155648.0,8192,4.615625275145717,4.5765997220270735,4.734501361846924,128.0,1.0,256000,0.0196987334638834,1.5187500715255737,-0.4567810297012329,nan,5.161365032196045,19.0,2.4509658813476562,-7.939338684082031e-05,0.0,607.2708129882812,0.00025,4878848.0,nan,nan,8192.0,4878848.0,326155755.0,17060000,8530.0,256000,9612.13292697249,144.23833432970767,144.23835717473153,143.45532378157984,16.925385351998557,9612.132760497045,9590.12856161584,144.23833380877707,143.455324044793,3.575871847641656e-05,6.430331931387308e-05,0.00011973437220030166,6.383640116217462e-05,0.00048091499577851963,4.1546152045586535e-06,6.657083968803757e-05,2.4950454645287428e-05,4.8060166223532786e-06,8.4299824987321e-06,9.629427635294756e-05,15.773899343999801,4.651199924410321e-05,0.00022955899839871563,0.2871552420001535,0.21313308699973277,0.6453162680008973,0.005058228001871612,2.2046999220037833e-05
1,163840.0,False,20,be19d_00000,2026-01-04_10-38-37,1767519517,1805.806497335434,35805.37808465958,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,35805.37808465958,20,1805.788420879995,2.398299693595618e-05,1805.7881300279987,4.999792424998304,1800.7635122499996,0.01641613300307654,0.0,4.699818994706827,0.00511231464672249,90.0,13.70641682143939,8192,0.0063827466750677846,6829.0,329,163840.0,25.375,38.583333333333336,19.0,0.30787199601648657,49,nan,4,13.70641682143939,24,0,24,2.0534865601869887,11.284846123880014,0.0009726763376852393,0.0003389848804161329,163840.0,38.583333333333336,8192,38.583333333333336,163840.0,8192,4.53642565142759,4.5745738603936115,3.9633963108062744,128.0,1.0,256384,0.018618497997522354,1.5187500715255737,-0.3849206864833832,nan,4.320040225982666,20.0,2.450489044189453,0.00027948617935180664,0.0,621.990478515625,0.00025,5135232.0,nan,nan,8192.0,5135232.0,343271390.0,17115635,8545.0,256384,9478.006718816636,141.9759903677927,141.97601202270863,143.38072452736824,16.620188553002663,9478.00655442619,9584.474611956557,141.97598987310894,143.38072479915036,3.5428393725138254e-05,6.347468800646455e-05,0.00011973765592770508,6.380687710701307e-05,0.00047765634989311987,4.115885632579852e-06,6.597225587656398e-05,2.47668036932991e-05,4.806495408172755e-06,8.33648861510512e-06,9.522687813563123e-05,15.46048142300424,6.381999992299825e-05,0.00032283600012306124,0.29147750600532163,0.2088400479988195,0.6535214239993365,0.004958468998665921,9.958996088244021e-06
1,172032.0,False,21,be19d_00000,2026-01-04_11-08-21,1767521301,1783.771100282669,37589.149184942245,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,37589.149184942245,21,1783.7528473689963,3.438199928496033e-05,1783.7524892529982,4.918457858999318,1778.8074644590015,0.015874820004682988,10.0,4.6679389739165345,0.0051133654543142676,110.0,13.92825769602583,8192,0.0064353372707789775,7146.0,317,172032.0,25.358333333333334,40.833333333333336,20.0,0.308142746632681,46,nan,5,13.92825769602583,24,0,24,2.0512618296529967,11.285212933753941,0.0009804985344424907,0.000344126072028926,172032.0,40.833333333333336,8192,40.833333333333336,172032.0,8192,4.592207263631442,4.57541023035004,4.184953689575195,128.0,1.0,256000,0.016586145386099815,1.5187500715255737,-0.2665225863456726,nan,4.426285743713379,21.0,2.447969436645508,-0.00038230419158935547,0.0,561.0471801757812,0.00025,5391232.0,nan,nan,8192.0,5391232.0,360335390.0,17064000,8532.0,256000,9565.604681506296,143.5064881376991,143.50649559204422,143.38668168573076,16.890537257000688,9565.604442973621,9583.578703057645,143.50648629645724,143.38668235827726,3.595402969653166e-05,6.451009561555832e-05,0.00012090203381477661,6.420998111548311e-05,0.00048024184047381426,4.15654722565813e-06,6.700780194328607e-05,2.4957205607681192e-05,4.813701051845885e-06,8.459507774329357e-06,9.656759765179073e-05,15.717716915001802,2.8895003197249025e-05,0.0002152579982066527,0.2923625639959937,0.2162004869969678,0.6588559480005642,0.004647592002584133,1.0201001714449376e-05
1,180224.0,False,22,be19d_00000,2026-01-04_11-38-18,1767523098,1797.607572555542,39386.75675749779,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,39386.75675749779,22,1797.5893269980006,2.366299304412678e-05,1797.589063915002,5.111449291005556,1792.455566108998,0.014396164995559957,0.0,4.64000117141768,0.004972563706682893,90.0,14.026634623567162,8192,0.006382236790282172,7457.0,311,180224.0,26.14166666666667,41.583333333333336,21.0,0.3174750778084975,49,nan,7,14.026634623567162,24,0,24,2.054833659491194,11.284618395303326,0.000979729277676545,0.00034214926443287873,180224.0,41.583333333333336,8192,41.583333333333336,180224.0,8192,4.557114076069345,4.574575110951313,4.378973007202148,128.0,1.0,255872,0.014707528054714203,1.5187500715255737,-0.27153775095939636,nan,4.628173351287842,22.0,2.4114108085632324,-0.0008804798126220703,0.0,570.4763793945312,0.00025,5647104.0,nan,nan,8192.0,5647104.0,377378864.0,17043474,8526.0,255872,9481.088997277275,142.33865483735602,142.3386795603937,143.33885189119175,16.624734855999122,9481.088844583348,9578.901540891711,142.3386543678901,143.3388521129843,3.577072558803889e-05,6.447891165911383e-05,0.00012107852343451221,6.429139735689774e-05,0.00047945025790053375,4.175084791867328e-06,6.688448357275785e-05,2.492335310082972e-05,4.820376454041299e-06,8.422744555687329e-06,9.612038892881101e-05,15.482211472000927,3.1950003176461905e-05,0.0002426249993732199,0.2874647470016498,0.2091521719994489,0.640637805001461,0.004515362001257017,9.702001989353448e-06
1,188416.0,False,23,be19d_00000,2026-01-04_12-07-50,1767524870,1771.3641064167023,41158.12086391449,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,41158.12086391449,23,1771.3463820879988,2.2353000531438738e-05,1771.3461054019936,4.8939708930047345,1766.4246294149998,0.01734389299963368,0.0,4.6985598427506075,0.005270138112071642,90.0,13.296497423903418,8192,0.006389605628719503,7786.0,329,188416.0,24.133333333333336,38.916666666666664,22.0,0.29310032950797904,42,nan,7,13.296497423903418,24,0,24,2.0533359809372516,11.285782366957903,0.0009798937185717296,0.00034299393471491445,188416.0,38.916666666666664,8192,38.916666666666664,188416.0,8192,4.624624833426161,4.576728426834444,4.4245285987854,128.0,1.0,256384,0.015444602817296982,1.5187500715255737,-0.1957271844148636,nan,4.596798896789551,23.0,2.3448474407196045,-0.0008616447448730469,0.0,437.89520263671875,0.00025,5903488.0,nan,nan,8192.0,5903488.0,394494499.0,17115635,8545.0,256384,9662.282110620175,144.7363470649754,144.73636795851755,143.39897455744475,16.650852896993456,9662.28193405335,9582.488646189413,144.73634652872548,143.39897476033303,3.568660396401681e-05,6.434611349242287e-05,0.00012104060781072461,6.424358081681554e-05,0.00047965078430593403,4.147922666513364e-06,6.694513459877661e-05,2.528406331148932e-05,4.796579651490971e-06,8.480272162128909e-06,9.641995615929158e-05,15.494503046000318,2.8747999749612063e-05,0.0004585249989759177,0.29015854700264754,0.21356220099551138,0.6466934839991154,0.004915226003504358,9.710995072964579e-06
1,196608.0,False,24,be19d_00000,2026-01-04_12-38-07,1767526687,1816.7926950454712,42974.91355895996,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,42974.91355895996,24,1816.775551028004,2.249299723189324e-05,1816.775253574,4.861186613001337,1811.8880112109982,0.01560301299468847,0.0,4.644633477916007,0.00512714979272613,100.0,13.759825928443695,8192,0.006391496298376223,8099.0,313,196608.0,26.416666666666668,43.5,23.0,0.3208712847672359,52,nan,11,13.759825928443695,24,0,24,2.042547425474255,11.285365853658535,0.0009747170902216409,0.0003415563925354723,196608.0,43.5,8192,43.5,196608.0,8192,4.508984558050495,4.573864939979059,4.61298942565918,128.0,1.0,255872,0.015890242531895638,1.5187500715255737,-0.16527056694030762,nan,4.754127025604248,24.0,2.3748648166656494,-0.0007827281951904297,0.0,476.85540771484375,0.00025,6159360.0,nan,nan,8192.0,6159360.0,411543970.0,17049471,8529.0,255872,9384.25622714194,140.83535864607066,140.8353826497273,143.29061172065667,16.93551267699513,9384.256056369471,9574.109538540675,140.83535816189521,143.29061192951684,3.555528462753384e-05,6.400273289918401e-05,0.00011996669114554341,6.359338127833757e-05,0.00047768336557046947,4.124411358643494e-06,6.642455154095803e-05,2.4802741560467394e-05,4.780135183670016e-06,8.368389948465254e-06,9.574802406099543e-05,15.77338284200232,6.398200639523566e-05,0.0005291850029607303,0.29160226800013334,0.21000797399756266,0.6544945709974854,0.004857021005591378,1.0058996849693358e-05
1,204800.0,False,25,be19d_00000,2026-01-04_13-08-23,1767528503,1816.3975715637207,44791.31113052368,9131,dahu-12.grenoble.grid5000.fr,172.16.20.12,44791.31113052368,25,1816.3798607520002,2.3075001081451774e-05,1816.379602050998,4.955667030997574,1811.3990338349977,0.014968264993513003,0.0,4.654771567166487,0.005060009396737767,80.0,13.520133710678424,8192,0.006364452122749338,8425.0,326,204800.0,25.625,41.083333333333336,24.0,0.3104461035664523,43,nan,6,13.520133710678424,24,0,24,2.049883810999225,11.285321456235476,0.00097556303855358,0.00034223387692312374,204800.0,41.083333333333336,8192,41.083333333333336,204800.0,8192,4.50997257230332,4.571274310107815,4.541126251220703,128.0,1.0,256256,0.015475491993129253,1.5187500715255737,-0.19315338134765625,nan,4.710775852203369,25.0,2.2907230854034424,0.00014787912368774414,0.0,514.9031982421875,0.00025,6415616.0,nan,nan,8192.0,6415616.0,428641050.0,17097080,8540.0,256256,9412.522731440939,141.07762167211362,141.07764077246807,143.2008810640828,16.928215352003463,9412.522579434672,9567.557680155282,141.07762124804663,143.2008812622687,3.5618901908621765e-05,6.414095494653798e-05,0.00012005339061005955,6.467701938362519e-05,0.0004772575716441386,4.147410720597393e-06,6.645513535214605e-05,2.4830095926673012e-05,4.747334901959345e-06,8.37002585513731e-06,9.646263023290499e-05,15.75313909999386,6.294700142461807e-05,0.00032353699498344213,0.29753916299523553,0.21135973399941577,0.6603080269997008,0.005023798999900464,9.429000783711672e-06
